task,init_index,success,completion_rate,total_plan_ms,total_exec_ms,total_steps,wall_ms,seg0_plan_ms,seg0_exec_ms,seg0_ok,seg1_plan_ms,seg1_exec_ms,seg1_ok,seg2_plan_ms,seg2_exec_ms,seg2_ok,seg3_plan_ms,seg3_exec_ms,seg3_ok,seg4_plan_ms,seg4_exec_ms,seg4_ok,seg5_plan_ms,seg5_exec_ms,seg5_ok,seg6_plan_ms,seg6_exec_ms,seg6_ok,fail_reason
pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,1,1.0000,805.4,13152.4,641,14902.3,108.0,82.7,1,102.2,2732.1,1,105.1,2353.2,1,120.3,1593.7,1,109.9,2356.7,1,144.5,2532.8,1,115.3,1501.2,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,1,1,1.0000,828.9,13958.0,678,15777.1,114.0,84.0,1,106.0,3594.3,1,126.2,2218.3,1,105.1,1590.9,1,108.3,2527.3,1,164.2,2476.8,1,105.1,1466.4,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,2,1,1.0000,807.8,13479.1,652,15313.5,118.8,83.5,1,100.8,3230.5,1,110.2,2295.1,1,106.3,1574.8,1,105.2,2358.7,1,161.9,2480.8,1,104.5,1455.7,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,3,1,1.0000,827.1,13756.7,668,15543.7,119.2,91.6,1,105.7,3274.8,1,111.8,2281.9,1,104.2,1546.8,1,102.9,2611.2,1,175.0,2501.1,1,108.3,1449.3,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,4,1,1.0000,819.0,12689.3,625,14478.4,117.5,81.6,1,101.7,2888.8,1,114.7,2201.5,1,107.3,1568.8,1,108.5,2066.5,1,163.1,2464.7,1,106.1,1417.4,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,5,1,1.0000,841.2,12798.8,612,14625.3,130.5,92.9,1,115.5,1777.5,1,109.8,2469.7,1,115.5,1802.3,1,108.8,2552.9,1,154.5,2536.2,1,106.7,1567.4,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,6,1,1.0000,834.5,12936.6,636,14775.5,124.4,90.7,1,110.8,2520.6,1,104.7,2326.2,1,112.4,1606.1,1,106.3,2121.0,1,161.0,2831.1,1,114.8,1441.1,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,7,1,1.0000,909.1,12631.2,611,14532.9,166.7,100.7,1,105.7,1943.7,1,111.1,2521.7,1,151.5,1714.5,1,103.2,2244.3,1,155.2,2539.1,1,115.8,1567.2,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,8,1,1.0000,843.6,12963.3,628,14805.3,114.2,82.8,1,106.9,2141.9,1,109.9,2380.4,1,115.8,1749.0,1,109.1,2630.1,1,184.5,2534.0,1,103.2,1445.2,1,
pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,1,1.0000,821.7,13362.3,645,15173.7,123.4,92.1,1,107.9,3072.4,1,113.8,2230.5,1,106.8,1550.1,1,108.2,2443.4,1,156.2,2532.5,1,105.5,1441.1,1,
